country_code,country_name,source,medicine_name,active_substance,strength,package_size,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at,atc_code,prk
IT,Italy,AIFA,CLARITROMICINA TEVA,CLARITROMICINA,"""250 MG COMPRESSE RIVESTITE CON FILM"" 12 COMPRESSE IN BLISTER PVC/PVDC/AL",,37559085,2024-08-27,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.072905,J01FA09,32204
IT,Italy,AIFA,CLARITROMICINA TEVA,CLARITROMICINA,"""500 MG COMPRESSE RIVESTITE CON FILM"" 14 COMPRESSE IN BLISTER PVC/PVDC/AL",,37559212,2024-08-27,,shortage - end date unknown,"Elevata richiesta/problemi produttivi (carenza
 relativa solo al canale ospedaliero)",Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.072926,J01FA09,39977
IT,Italy,AIFA,CLEOCIN,CLINDAMICINA FOSFATO,«100 MG OVULO VAGINALE» 3 OVULI VAGINALI,,28535033,2026-08-03,2026-10-29,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.072953,A01AB04,72931
IT,Italy,AIFA,CLIDIX,ACIDO CLODRONICO SALE DISODICO TETRAIDRATO + LIDOCAINA CLORIDRATO,"""100 MG/3,3 ML SOLUZIONE INIETTABILE PER USO INTRAMUSCOLARE CON LIDOCAINA 1%"" 6 FIALE IN VETRO",,44629018,2026-09-30,,shortage - end date unknown,Cessata commercializzazione definitiva,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.072974,,
IT,Italy,AIFA,CLISMA LAX,SODIO FOSFATO DIBASICO + SODIO FOSFATO MONOBASICO,""" SOLUZIONE RETTALE "" 20 FLACONI DA 133 ML",,24995058,2026-04-16,2026-09-30,shortage,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.073000,,
IT,Italy,AIFA,CLOBET,CLOBETASONE BUTIRRATO,"""0,1% COLLIRIO, SOSPENSIONE"" 1 FLACONE DA 5 ML",,28591016,2023-10-30,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.073021,D07AC02,65617
IT,Italy,AIFA,CLODRON,DISODIO CLODRONATO + LIDOCAINA CLORIDRATO MONOIDRATO,"""300 MG/10 ML CONCENTRATO PER SOLUZIONE PER INFUSIONE"" 6 FIALE",,34721035,2026-04-30,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.073045,,
IT,Italy,AIFA,CLOEL,CLOPERASTINA FENDIZOATO,"""708/100 ML SOSPENSIONE ORALE""1 FLACONE 200 ML",,27764012,2026-10-15,,shortage - end date unknown,Cessata commercializzazione temporanea,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.073066,,
IT,Italy,AIFA,CLONIDINA CLORIDRATO BIOINDUSTRIA L.I.M.,CLONIDINA CLORIDRATO,"""150 MCG/ML SOLUZIONE INIETTABILE"" 10 FIALE DA 1 ML",,42418018,2025-12-10,2026-09-30,shortage,Problemi produttivi: distribuzione contingentata,"Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero, nel caso in cui le strutture interessate riscontrino discontinuità nella fornitura, a livello delle reti distributive cui hanno accesso",2026-09-21T13:18:35.073095,C02AC01,1449
IT,Italy,AIFA,CLOPIDOGREL E ACIDO ACETILSALICILICO VIATRIS,ACIDO ACETILSALICILICO + CLOPIDOGREL,75 MG / 100 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (ALU/ALU) - 28 COMPRESSE,,48430060,2025-04-01,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.073116,,
IT,Italy,AIFA,CLOPIDOGREL EG STADA,CLOPIDOGREL IDROGENO SOLFATO,"""75 MG COMPRESSE RIVESTITE CON FILM"" 28 COMPRESSE IN BLISTER OPA/AL/PVC/AL",,44415267,2026-05-04,,shortage - end date unknown,Problemi produttivi,Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.073137,B01AC04,124559
IT,Italy,AIFA,CLOPIDOGREL VIATRIS,CLOPIDOGREL,75 MG - COMPRESSA RIVESTITA CON FILM - USO ORALE - BLISTER (PVC/PE/PVDC/ALU) - 28 COMPRESSE,,49579030,2025-02-10,,shortage - end date unknown,Problemi produttivi (carenza relativa solo al canale retail),Per trattamento alternativo si consiglia di rivolgersi allo specialista o al M.M.G,2026-09-21T13:18:35.073160,B01AC04,124559
IT,Italy,AIFA,CLORAMFENICOLO FISIOPHARMA,CLORAMFENICOLO SUCCINATO SODICO,"""1 G/10 ML POLVERE E SOLVENTE PER SOLUZIONE INIETTABILE PER USO ENDOVENOSO"" 1 FLACONCINO POLVERE + 1 FIALA SOLVENTE DA 10 ML",,31414016,2023-03-28,,shortage - end date unknown,Problemi produttivi,Si rilascia autorizzazione allimportazione alle strutture sanitarie per analogo autorizzato allestero,2026-09-21T13:18:35.073185,J01BA01,
