country_code,country_name,source,medicine_name,active_substance,strength,package_size,atc_code,product_no,shortage_start,estimated_end,status,reason,notes,scraped_at
ES,Spain,AEMPS,"KABIPAC GLUCOSA 5% SOLUCION PARA PERFUSION , 10 frascos de 1.000 ml",,,,,639963,2026-03-12,2026-04-21,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"ACTIQ 800 microgramos, COMPRIMIDOS PARA CHUPAR CON APLICADOR BUCAL INTEGRADO, 15 comprimidos",,,,,711531,2026-03-11,2026-04-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"BREVIBLOC  10 mg/ml SOLUCION INYECTABLE , 5 viales de 10 ml",,,,,670502,2026-03-11,2026-09-02,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"DARIANTE 1 MG/24 HORAS PARCHES TRANSDÉRMICOS EFG, 28 parches",,,,,763597,2026-03-11,2026-05-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"ETORICOXIB PENSA 90 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,M01AH05,714906,2026-03-11,2026-05-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"GABAPENTINA NORMON 600 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 90 comprimidos",,,,N02BF01,662559,2026-03-11,2026-07-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"VALSARTAN/HIDROCLOROTIAZIDA CINFA 160 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,C09CA03,672809,2026-03-11,2026-04-24,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"VANDRAL RETARD 75 mg CAPSULAS DURAS DE LIBERACION PROLONGADA, 30 cápsulas",,,,,734988,2026-03-11,2026-03-18,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"ZIPRASIDONA VIATRIS 40 mg CAPSULAS DURAS EFG, 56 cápsulas",,,,,687597,2026-03-11,2026-05-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,ZONISAMIDA CINFAMED 50 MG CAPSULAS DURAS EFG 28 cápsulas,,,,,710918,2026-03-11,2026-07-17,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"ANSATIPIN 150 MG CÁPSULAS DURAS, 30 cápsulas",,,,,694216,2026-03-10,2026-10-31,shortage,"Problemas de suministro (sin alternativa, medicamento extranjero)",Se puede solicitar como medicamento extranjero.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"CITICOLINA PENSA PHARMA 1000 MG SOLUCION ORAL EFG , 10 sobres de 10 ml",,,,,709199,2026-03-10,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"DETRUSITOL NEO 4 mg, CAPSULAS DURAS DE LIBERACION PROLONGADA, 28 cápsulas",,,,,999881,2026-03-10,2026-06-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"EBASTINA FLAS STADA 10 MG COMPRIMIDOS BUCODISPERSABLES EFG , 20 comprimidos (Blister Opa/Al/PVC-PAP/PET/Al)",,,,,707973,2026-03-10,2026-04-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"EBASTINA FORTE FLAS STADA 20 MG COMPRIMIDOS BUCODISPERSABLES EFG , 20 comprimidos (Blister Opa/Al/PVC-PAP/PET/Al)",,,,,707978,2026-03-10,2026-04-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"MEMANTINA FLAS NORMON 20 MG COMPRIMIDOS BUCODISPERSABLES EFG, 56 comprimidos",,,,,763774,2026-03-10,2026-04-17,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"ULIPRISTAL ARISTO 30 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 1 comprimido",,,,G03XB02,725082,2026-03-10,2026-04-30,shortage,11,Existen tratamientos alternativos no sujetos a prescripción.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"ABACAVIR/LAMIVUDINA KERN PHARMA 600 MG/300 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos (Blister PVC/PVDC/Al)",,,,J05AF06,725918,2026-03-09,,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"EZETIMIBA NORMON 10 MG COMPRIMIDOS EFG, 28 comprimidos",,,,C10BA02,720004,2026-03-09,2026-04-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"MONTELUKAST PENSA 10 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,R03DC03,699726,2026-03-09,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.512012
ES,Spain,AEMPS,"MONTELUKAST PENSA 5 MG COMPRIMIDOS MASTICABLES EFG, 28 comprimidos",,,,R03DC03,699733,2026-03-09,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"PANTOPRAZOL PENSA 40 mg COMPRIMIDOS GASTRORRESISTENTES EFG, 14 comprimidos (BLISTER)",,,,A02BC02,685791,2026-03-09,2026-05-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"RIVASTIGMINA TEVA 9,5 MG/24 H PARCHES TRANSDERMICOS EFG , 60 sobres",,,,,697312,2026-03-09,2026-04-17,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"TOPIRAMATO PENSA PHARMA 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 60 comprimidos",,,,,708044,2026-03-09,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"TOPIRAMATO PENSA PHARMA 25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 60 comprimidos",,,,,708045,2026-03-09,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"AMLODIPINO/VALSARTAN/HIDROCLOROTIAZIDA CINFA 10 MG/320 MG/25 MG COMPRIMIDOS RECUBIERTOS CON PELICULA  EFG, 28 comprimidos",,,,C09CA03,728794,2026-03-08,2026-03-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"EZETIMIBA/SIMVASTATINA STADA 10 MG/40 MG COMPRIMIDOS EFG, 28 comprimidos",,,,,715148,2026-03-08,2026-03-20,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"LEVOTIROXINA SODICA TEVA 125 microgramos COMPRIMIDOS EFG, 100 comprimidos",,,,,715590,2026-03-07,2026-03-23,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"POTASIO KABI 0,04 MEQ/ML EN CLORURO DE SODIO 0,9% SOLUCION PARA PERFUSION  EFG, 10 frascos de 500 ml",,,,,607011,2026-03-07,2026-03-27,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"TRABECTEDINA SUN 0,25 MG POLVO PARA CONCENTRADO PARA SOLUCION PARA PERFUSIÓN EFG, 1 vial",,,,L01CX01,760141,2026-03-07,2027-03-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"VALSARTAN NORMON 80 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 28 comprimidos",,,,C09CA03,662123,2026-03-07,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"VALSARTAN/HIDROCLOROTIAZIDA CINFA 160 mg/25 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,C09CA03,672807,2026-03-07,2026-04-24,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"VALSARTAN/HIDROCLOROTIAZIDA CINFA 80 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,C09CA03,672810,2026-03-07,2026-03-20,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"VALSARTAN/HIDROCLOROTIAZIDA NORMON 160 mg/12,5 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 28 comprimidos",,,,C09CA03,665542,2026-03-07,2026-04-29,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"ALPRAZOLAM CINFA,1 mg COMPRIMIDOS EFG, 30 comprimidos",,,,N05BA12,832279,2026-03-06,2026-03-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"AMOXICILINA/ACIDO CLAVULANICO CINFA 875 mg/125 mg POLVO PARA SUSPENSION ORAL EN SOBRES EFG, 20 sobres",,,,,694756,2026-03-06,2026-05-29,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"BATMEN 2,5 MG/G POMADA , 1 tubo de 60 g",,,,,690164,2026-03-06,2026-12-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"BETAHISTINA CINFA 8 mg COMPRIMIDOS EFG, 60 comprimidos",,,,,684849,2026-03-06,2026-04-24,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"BISOPROLOL CINFA 5 MG COMPRIMIDOS EFG , 28 comprimidos (Blister PVC/PVDC-ALUMINIO)",,,,C07AB07,703004,2026-03-06,2026-04-24,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"CRONODINE 120 mg CAPSULAS DE LIBERACION PROLONGADA , 30 cápsulas",,,,,678904,2026-03-06,2026-10-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"CRONODINE 120 mg CAPSULAS DE LIBERACION PROLONGADA , 60 cápsulas",,,,,673144,2026-03-06,2026-10-15,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"DILTIAZEM ALTER 60 mg  COMPRIMIDOS EFG , 60 comprimidos",,,,C08DB01,800102,2026-03-06,2026-07-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"DILTIAZEM STADA 60 mg COMPRIMIDOS EFG, 60 comprimidos",,,,C08DB01,932046,2026-03-06,2026-04-05,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"HIBISCRUB 40 mg/ml SOLUCION CUTANEA , 1 frasco de 500 ml",,,,,768853,2026-03-06,,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"IMATINIB ACCORD 400 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos recubiertos con película",,,,L01EA01,761985,2026-03-06,2026-05-29,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. acondicionadas en un idioma distinto al castellano,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"ITRACONAZOL SANDOZ 100 mg CAPSULAS DURAS EFG , 7 cápsulas",,,,J02AC02,695436,2026-03-06,2026-03-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"MENADERM  NEOMICINA 0,25 mg/ 7,2 mg/ g CREMA , 1 tubo de 30 g",,,,,654962,2026-03-06,2026-04-30,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"MENADERM  NEOMICINA 0,25 mg/ 7,2 mg/ g CREMA , 1 tubo de 60 g",,,,,785147,2026-03-06,2026-04-30,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"olmesartan / hidroclorotiazida cinfa 40mg / 25 mg comprimidos recubiertos con pelicula EFG, 28 comprimidos",,,,C09CA08,711166,2026-03-06,2026-04-24,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,TOBRAMICINA ALTAN 300 MG/5 ML SOLUCION PARA INHALACION POR NEBULIZADOR       56 ampollas de 5 ml,,,,,725932,2026-03-06,2026-06-05,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"TYENNE 20 MG/ML CONCENTRADO PARA SOLUCION PARA PERFUSION, 1 vial de 20 ml",,,,,763184,2026-03-06,2026-04-13,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"ZYVOXID 100 mg/5 ml GRANULADO PARA SUSPENSION ORAL, 1 frasco de 150 ml",,,,,897371,2026-03-06,2026-05-31,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. con caducidad inferior a 6 meses,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"ABIRATERONA SANDOZ 500 MG COMPRIMDOS RECUBIERTOS CON PELICULA EFG, 60 comprimidos (Al/PVC/PE/PVDC)",,,,L02BX03,731201,2026-03-05,2026-07-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.513012
ES,Spain,AEMPS,"CIPROFLOXACINO KERN PHARMA 2 mg/ml SOLUCIÓN PARA PERFUSION EFG , 10 frascos de 100 ml",,,,,697285,2026-03-05,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"CITALOPRAM CINFA  20 mg COMPRIMIDOS RECUBIERTOS CON PELÍCULA EFG , 28 comprimidos",,,,N06AB04,654396,2026-03-05,2026-03-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"DELCRIN 25.000 UI/2,5 ML SOLUCION ORAL, 1 envase unidosis de 2,5 ml",,,,,727600,2026-03-05,2026-05-29,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"DELCRIN 25.000 UI/2,5 ML SOLUCION ORAL, 4 envases unidosis de 2,5 ml",,,,,727601,2026-03-05,2026-05-29,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"EFFENTORA 800 microgramos COMPRIMIDOS BUCALES, 28 comprimidos",,,,,662906,2026-03-05,2026-04-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"IBUPROFENO (ARGININA) CODRAMOL 600 mg GRANULADO PARA SOLUCION ORAL EFG , 40 sobres",,,,M01AE01,660009,2026-03-05,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"IBUPROFENO (ARGININA) FARMALID 600 mg GRANULADO PARA SOLUCION ORAL EFG , 40 sobres",,,,M01AE01,660695,2026-03-05,,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"ITRACONAZOL CINFA 100 mg CAPSULAS EFG , 14 cápsulas",,,,J02AC02,695364,2026-03-05,2026-04-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"SUERO FISIOLOGICO BRAUN 0,9% disolvente para uso parenteral, 20 ampollas de 20 ml ((MP Classic)",,,,,607188,2026-03-05,2026-04-01,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"VIZILATAN DUO 50 MICROGRAMOS/ML + 5 MG/ML COLIRIO EN SOLUCION, 1 frasco de 2,5 ml",,,,,728737,2026-03-05,,shortage,Cese de comercialización temporal,Existe/n otro/s medicamento/s con los mismos principios activos y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"BILDYOS 60 MG SOLUCION INYECTABLE EN JERINGA PRECARGADA, 1 jeringa precargada de 1 ml",,,,,768684,2026-03-04,2026-06-12,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"BINOCRIT, 10.000 UI/1 ml, SOLUCION INYECTABLE EN UNA JERINGA PRECARGADA, 6 jeringas precargadas de 1 ml con protector de seguridad para la aguja",,,,,714133,2026-03-04,2026-03-31,shortage,Otros problemas de suministro,El médico prescriptor deberá determinar la posibilidad de utilizar otros tratamientos comercializados.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,DELCRIN 10.000 UI/ML GOTAS ORALES EN SOLUCION 1 frasco de 10 ml,,,,,727603,2026-03-04,2026-04-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"DOXAZOSINA VIATRIS PHARMACEUTICALS 4 MG COMPRIMIDOS EFG, 28 comprimidos",,,,C02CA04,892166,2026-03-04,2026-09-07,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"FELIBEN 52,5 microgramos/HORA PARCHES TRANSDERMICOS. , 5 parches",,,,,662935,2026-03-04,2026-03-27,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"LOGNIF 0,25 MG CAPSULAS DURAS EFG, 28 cápsulas (Blister OPA/AL/PVC//Al)",,,,,729764,2026-03-04,2026-11-30,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. con caducidad inferior a 3 meses.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"PROPOFOL LIPOVEN FRESENIUS 10 mg/ml EMULSION INYECTABLE Y PARA PERFUSION , 10 viales de 100 ml",,,,N01AX10,605579,2026-03-04,2026-04-09,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"RETACRIT 40000 UI/1,0 ml SOLUCION INYECTABLE EN JERINGA PRECARGADA, 1 jeringa precargada de 1 ml",,,,,660518,2026-03-04,2026-03-23,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"SERTRALINA CINFA 100 mg COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 30 comprimidos",,,,,787390,2026-03-04,2026-03-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"SORAFENIB ACCORD 200 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG, 112 comprimidos",,,,L01EX02,759249,2026-03-04,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"TOLVAPTAN ACCORD 15 MG COMPRIMIDOS EFG, 10 comprimidos",,,,C03XA01,762437,2026-03-04,2026-04-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,BRITAPEN 1 G POLVO PARA SOLUCIÓN PARA INYECCIÓN,,,,,604835,2026-03-03,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"CEFEPIMA KABI 2G POLVO PARA SOLUCION INYECTABLE Y PARA PERFUSION EFG , 10 viales de 20 ml (Tipo II o III)",,,,J01DE01,605997,2026-03-03,2026-04-20,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"MICLAST 80 mg/g BARNIZ DE UÑAS MEDICAMENTOSO , 1 frasco de 3 ml",,,,,683799,2026-03-03,2026-03-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.514012
ES,Spain,AEMPS,"NEBIVOLOL PENSA 5 mg COMPRIMIDOS EFG , 28 comprimidos",,,,C07AB12,663701,2026-03-03,2026-05-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.515011
ES,Spain,AEMPS,"SYNALAR 0,25 MG/G ESPUMA CUTANEA , 1 envase a presión de 60 g",,,,,992032,2026-03-03,2027-03-03,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.515011
ES,Spain,AEMPS,"ADENOSCAN 30 mg/10 ml SOLUCION PARA  PERFUSION , 6 viales de 10 ml",,,,,667659,2026-03-02,2026-12-31,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. con caducidad inferior a 6 meses.,2026-03-12T15:53:51.515011
ES,Spain,AEMPS,"ALDACTACINE 25 mg/15 mg COMPRIMIDOS, 40 comprimidos",,,,,702944,2026-03-02,2026-12-31,shortage,10,La AEMPS ha autorizado unidades por comercialización excepcional. con caducidad inferior a 6 meses. Estas unidades deberán emplearse para tratamientos ya en curso. El médico prescriptor deberá valorar un cambio progresivo a otras alternativas.,2026-03-12T15:53:51.515011
ES,Spain,AEMPS,"ALGI-MABO 500 MG CÁPSULAS DURAS , 20 cápsulas",,,,,656124,2026-03-02,2026-03-23,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.515011
ES,Spain,AEMPS,"AZITROMICINA ALTER 500 mg GRANULADO PARA SUSPENSION ORAL EFG, 3 sobres",,,,,653193,2026-03-02,2026-07-31,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.515011
ES,Spain,AEMPS,"CEFTRIAXONA SALA 1 G POLVO PARA SOLUCIÓN INYECTABLE Y PARA PERFUSIÓN EFG, 100 viales",,,,J01DD04,624239,2026-03-02,2026-04-10,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.515011
ES,Spain,AEMPS,"DEXKETOPROFENO NORMON 12,5 MG COMPRIMIDOS RECUBIERTOS CON PELICULA EFG , 20 comprimidos",,,,,698667,2026-03-02,2026-03-24,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.515011
ES,Spain,AEMPS,"DULOXETINA STADA 30 MG CAPSULAS DURAS GASTRORRESISTENTES EFG , 28 cápsulas",,,,,707602,2026-03-02,2026-06-30,shortage,Problemas de suministro (con alternativa),Existe/n otro/s medicamento/s con el mismo principio activo y para la misma vía de administración.,2026-03-12T15:53:51.515011
